;;HLAVNÕ MÃSTO PRAHA;;;;;;;;;;;;;;;
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;5;Br·zdim;538108;obec;3;1;548;706;110;137;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;6;»el·kovice;538132;mÏsto;4;3;1 588;12 444;2 212;2 328;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;7;DobroËovice;565008;obec;1;1;357;346;75;33;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;8;D¯evËice;538191;obec;1;1;562;789;145;125;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;9;D¯Ìsy;534781;obec;1;1;844;1 041;183;179;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;10;Hlavenec;565989;obec;1;1;1 472;508;69;61;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;11;Horouöany;538221;obec;2;1;706;1 764;435;169;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;12;HovorËovice;538230;obec;1;1;214;2 561;526;392;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;13;Husinec;538256;obec;2;1;297;1 543;358;257;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;14;Jenötejn;538264;obec;2;2;509;1 453;396;128;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;15;Jirny;538272;obec;2;1;826;3 142;658;433;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;16;K·ran˝;564974;obec;1;1;894;820;129;177;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;17;Klecany;538311;mÏsto;4;2;1 016;3 811;831;524;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;18;KlÌËany;538329;obec;1;1;400;606;98;69;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;19;KonÏtopy;531553;obec;1;1;303;328;56;63;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;20;KostelnÌ Hlavno;536130;obec;1;1;683;502;98;85;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;21;K¯enek;534960;obec;1;1;529;318;64;55;2;-;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;22;KvÏtnice;564982;obec;1;1;283;1 923;458;160;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;23;L·znÏ TouöeÚ;538914;mÏstys;1;1;555;1 513;293;252;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;24;Lhota;534986;obec;1;1;796;507;74;107;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;25;LÌbeznice;538442;obec;1;1;599;3 181;823;371;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;26;M·slovice;538469;obec;1;1;309;385;63;90;-;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;27;MÏöice;538477;obec;1;1;443;2 142;461;285;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;28;Mochov;538507;obec;1;1;932;1 646;278;187;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;29;MratÌn;538515;obec;1;1;490;1 462;308;176;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;30;Nehvizdy;538540;mÏstys;2;1;983;4 294;1 139;299;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;31;Nov· Ves;538558;obec;1;1;195;1 469;388;110;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;32;Nov˝ Vestec;538566;obec;1;1;314;497;89;103;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;33;Odolena Voda;538574;mÏsto;2;3;1 124;6 344;1 298;1 019;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;34;PanenskÈ B¯eûany;538604;obec;1;1;579;640;134;116;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;35;Podolanka;538621;obec;1;1;330;603;98;121;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;36;Polerady;538639;obec;1;1;386;640;155;35;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;37;P¯edboj;538655;obec;1;1;407;1 300;326;118;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;38;P¯ezletice;538671;obec;1;1;416;2 163;549;279;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;39;Radonice;538701;obec;1;1;479;1 121;264;153;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;40;Sedlec;598283;obec;1;1;188;493;89;55;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;41;Sib¯ina;538761;obec;2;2;444;1 057;238;143;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;42;Sluhy;538779;obec;1;1;456;746;130;139;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;43;Sudovo Hlavno;571954;obec;1;1;1 341;518;94;93;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;44;SvÈmyslice;598305;obec;1;1;345;539;138;33;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;45;äestajovice;538876;obec;1;1;542;4 021;902;505;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;46;äkvorec;538884;mÏstys;2;2;1 276;2 200;545;301;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;47;⁄valy;538957;mÏsto;1;1;1 097;7 404;1 656;1 216;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;48;VeleÚ;538965;obec;2;1;687;1 895;502;202;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;49;Velik· Ves;538973;obec;1;1;570;394;82;46;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;50;VÏtruöice;538990;obec;1;1;286;706;144;94;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;51;Vodochody;539015;obec;2;2;496;775;180;99;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;52;Vyöeho¯ovice;539040;obec;2;2;660;684;121;122;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;53;Z·py;505781;mÏstys;1;3;876;943;178;140;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;54;Z·ryby;535362;obec;2;2;815;1 100;204;171;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;55;Zdiby;539058;obec;4;3;996;3 866;830;448;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;56;ZeleneË;539066;obec;2;2;1 075;3 199;679;369;2;1;1;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;57;Zlat·;513644;obec;1;1;112;408;105;39;2;1;-;;CZ0209
CZ020;2103;Brand˝s n. Lab.-St.Boleslav;58;ZlonÌn;539082;obec;1;1;309;1 285;396;63;2;1;1;;CZ0209
CZ020;2104;»·slav;1;Adamov;531367;obec;1;1;276;133;15;39;-;1;1;;CZ0205
CZ020;2104;»·slav;2;BÌlÈ PodolÌ;533971;mÏstys;3;3;1 529;601;91;128;2;-;-;;CZ0205
CZ020;2104;»·slav;3;Brambory;530832;obec;1;1;125;116;16;30;-;1;1;;CZ0205
CZ020;2104;»·slav;4;BratËice;531286;obec;1;1;826;399;62;90;2;1;1;;CZ0205
CZ020;2104;»·slav;5;»·slav;534005;mÏsto;3;2;2 646;10 468;1 784;2 198;2;1;1;;CZ0205
CZ020;2104;»·slav;6;»ejkovice;529524;obec;1;1;195;28;0;10;-;-;1;;CZ0205
CZ020;2104;»·slav;7;DobrovÌtov;529559;obec;2;2;901;128;22;26;-;1;1;;CZ0205
CZ020;2104;»·slav;8;Drobovice;531341;obec;1;1;283;400;60;97;2;1;1;;CZ0205
CZ020;2104;»·slav;9;Horka I;531430;obec;3;1;694;395;51;102;2;1;1;;CZ0205
CZ020;2104;»·slav;10;Horky;531359;obec;1;1;235;376;77;60;2;1;1;;CZ0205
CZ020;2104;»·slav;11;Horuöice;531481;obec;1;1;848;161;15;51;1;1;1;;CZ0205
CZ020;2104;»·slav;12;Hostovlice;534064;obec;1;1;585;256;27;46;-;-;1;;CZ0205
CZ020;2104;»·slav;13;HrabÏöÌn;531413;obec;1;1;792;111;16;35;2;1;-;;CZ0205
CZ020;2104;»·slav;14;Chotusice;534102;obec;2;1;701;796;151;168;2;1;1;;CZ0205
CZ020;2104;»·slav;15;Kluky;534137;obec;4;4;1 069;540;114;113;2;1;-;;CZ0205
CZ020;2104;»·slav;16;Krchleby;534153;obec;2;2;600;421;79;103;2;1;-;;CZ0205
CZ020;2104;»·slav;17;MoËovice;530999;obec;1;1;490;403;81;76;2;1;-;;CZ0205
CZ020;2104;»·slav;18;Ok¯esaneË;534251;obec;1;1;239;206;34;47;-;1;1;;CZ0205
CZ020;2104;»·slav;19;PotÏhy;534331;obec;1;1;499;659;123;135;2;1;1;;CZ0205
CZ020;2104;»·slav;20;Rohozec;526622;obec;1;1;531;317;52;69;2;1;1;;CZ0205
CZ020;2104;»·slav;21;SemtÏö;530859;obec;1;1;501;260;41;65;2;-;1;;CZ0205
CZ020;2104;»·slav;22;Scho¯ov;531383;obec;1;1;142;84;10;21;-;1;1;;CZ0205
CZ020;2104;»·slav;23;SouÚov;531065;obec;1;1;268;156;27;29;2;1;-;;CZ0205
CZ020;2104;»·slav;24;StarkoË;530875;obec;1;1;409;149;12;33;-;-;1;;CZ0205
CZ020;2104;»·slav;25;äebestÏnice;531421;obec;1;1;329;75;11;15;-;1;1;;CZ0205
CZ020;2104;»·slav;26;T¯ebeöice;530981;obec;1;1;721;297;55;51;2;1;-;;CZ0205
CZ020;2104;»·slav;27;T¯ebonÌn;571741;obec;1;1;342;138;19;30;-;1;-;;CZ0205
CZ020;2104;»·slav;28;Tupadly;534480;obec;1;1;660;682;126;133;2;1;1;;CZ0205
CZ020;2104;»·slav;29;Vina¯e;534544;obec;2;1;513;267;45;58;2;1;1;;CZ0205
CZ020;2104;»·slav;30;VlaËice;534552;obec;2;1;527;256;46;45;2;-;1;;CZ0205
CZ020;2104;»·slav;31;VlkaneË;534579;obec;3;3;1 413;629;101;141;2;1;1;;CZ0205
CZ020;2104;»·slav;32;Vodranty;531014;obec;1;1;160;81;15;30;-;1;-;;CZ0205
CZ020;2104;»·slav;33;Vrdy;534587;obec;4;4;1 850;3 152;472;579;2;1;1;;CZ0205
CZ020;2104;»·slav;34;Zb˝öov;534625;obec;8;8;2 616;627;79;179;2;1;1;;CZ0205
CZ020;2104;»·slav;35;é·ky;534641;obec;2;1;566;379;68;73;-;1;-;;CZ0205
CZ020;2104;»·slav;36;éehuöice;534650;mÏstys;2;2;893;876;178;135;2;1;1;;CZ0205
CZ020;2104;»·slav;37;éleby;534668;obec;4;2;1 464;1 405;255;311;2;1;1;;CZ0205
CZ020;2105;»ernoöice;1;Bojanovice;539104;obec;3;3;1 090;501;86;110;-;1;-;;CZ020A
CZ020;2105;»ernoöice;2;Brat¯Ìnov;571199;obec;1;1;421;205;37;35;-;-;-;;CZ020A
CZ020;2105;»ernoöice;3;B¯ezov·-Oleöko;599735;obec;2;2;648;1 403;277;255;2;1;-;;CZ020A
CZ020;2105;»ernoöice;4;Buö;540048;obec;1;1;685;339;45;71;2;1;-;;CZ020A
CZ020;2105;»ernoöice;5;»ernolice;539121;obec;1;1;319;566;128;97;2;1;-;;CZ020A
CZ020;2105;»ernoöice;6;»ernoöice;539139;mÏsto;1;1;906;7 570;1 555;1 400;2;1;1;;CZ020A
CZ020;2105;»ernoöice;7;»erven˝ ⁄jezd;532215;obec;1;1;534;1 626;374;215;2;1;1;;CZ020A
CZ020;2105;»ernoöice;8;»ÌËovice;539147;obec;1;2;652;303;43;53;-;-;1;;CZ020A
CZ020;2105;»ernoöice;9;»isovice;539155;obec;2;1;1 200;1 173;246;235;2;1;1;;CZ020A
CZ020;2105;»ernoöice;10;Davle;539163;mÏstys;3;2;747;1 820;389;350;2;1;-;;CZ020A
CZ020;2105;»ernoöice;11;DobrovÌz;539171;obec;1;1;597;588;115;115;2;1;1;;CZ020A
CZ020;2105;»ernoöice;12;Dob¯ÌË;539180;obec;1;1;349;585;66;46;2;1;1;;CZ020A
CZ020;2105;»ernoöice;13;Dob¯ichovice;539198;mÏsto;1;1;1 092;3 770;806;706;2;1;1;;CZ020A
CZ020;2105;»ernoöice;14;DolnÌ B¯eûany;539210;obec;4;2;1 063;4 620;1 078;591;2;1;1;;CZ020A
CZ020;2105;»ernoöice;15;DrahelËice;531146;obec;1;1;477;1 508;423;119;2;1;1;;CZ020A
CZ020;2105;»ernoöice;16;Holubice;539228;obec;2;2;796;2 149;589;213;2;1;-;;CZ020A
CZ020;2105;»ernoöice;17;HoromÏ¯ice;539236;obec;1;1;805;5 080;1 074;671;2;1;1;;CZ020A
CZ020;2105;»ernoöice;18;Hostivice;539244;mÏsto;2;2;1 447;9 123;1 726;1 385;2;1;1;;CZ020A
CZ020;2105;»ernoöice;19;Hradiötko;539252;obec;4;1;1 188;2 411;490;481;2;1;-;;CZ020A
CZ020;2105;»ernoöice;20;Hvozdnice;539261;obec;1;1;470;582;104;131;2;1;-;;CZ020A
CZ020;2105;»ernoöice;21;ChoteË;539287;obec;1;1;370;379;71;57;-;1;1;;CZ020A
CZ020;2105;»ernoöice;22;Chr·öùany;539295;obec;1;1;415;1 127;220;141;2;1;1;;CZ020A
CZ020;2105;»ernoöice;23;Ch˝nÏ;539309;obec;1;1;500;4 657;1 371;292;2;1;1;;CZ020A
CZ020;2105;»ernoöice;24;Ch˝nice;513431;obec;1;1;420;438;83;68;2;1;1;;CZ020A
CZ020;2105;»ernoöice;25;JeneË;539317;obec;1;1;734;1 342;220;259;2;1;1;;CZ020A
CZ020;2105;»ernoöice;26;Jesenice;539325;mÏsto;4;4;1 754;10 169;2 340;1 097;2;1;1;;CZ020A
CZ020;2105;»ernoöice;27;JÌlovÈ u Prahy;539333;mÏsto;7;3;1 625;5 165;1 078;882;2;1;1;;CZ020A
CZ020;2105;»ernoöice;28;JÌloviötÏ;539341;obec;1;1;1 401;718;109;148;2;1;1;;CZ020A
CZ020;2105;»ernoöice;29;JinoËany;539350;obec;1;1;375;2 232;551;245;2;1;1;;CZ020A
CZ020;2105;»ernoöice;30;Kamenn˝ P¯Ìvoz;539368;obec;4;2;627;1 547;261;336;2;1;1;;CZ020A
CZ020;2105;»ernoöice;31;KarlÌk;599727;obec;1;1;188;485;98;76;2;1;1;;CZ020A
CZ020;2105;»ernoöice;32;KlÌnec;571211;obec;1;1;517;792;163;128;2;1;-;;CZ020A
CZ020;2105;»ernoöice;33;KnÏûeves;539384;obec;1;1;255;627;107;125;2;1;1;;CZ020A
CZ020;2105;»ernoöice;34;Koso¯;539392;obec;1;1;389;855;122;167;2;1;1;;CZ020A
CZ020;2105;»ernoöice;35;KytÌn;571261;obec;1;1;1 089;598;133;134;2;1;-;;CZ020A
CZ020;2105;»ernoöice;36;Lety;539406;obec;1;1;324;1 567;360;267;2;1;1;;CZ020A
